CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201399505136	0	1	22.187978	4	3	1	79	10	10
201399505140	0	1	210.785791	4	6	1	79	10	2
201399505173	0	1	22.187978	4	3	1	79	10	0
201399505192	0	1	22.187978	4	3	7	79	10	4
201399505196	0	1	22.187978	4	3	7	79	10	0
201399505223	0	1	22.187978	4	3	7	79	10	0
201399505261	0	1	22.187978	4	3	7	79	10	2
201399505261	0	1	22.187978	4	3	7	79	10	3
201399505270	0	1	355.007648	4	4	7	79	10	0
201399505472	0	1	22.187978	4	3	1	79	10	9
201399505562	0	1	22.187978	4	3	7	79	10	2
201399505568	0	1	22.187978	4	3	7	79	10	0
201399505600	0	1	22.187978	4	3	7	79	10	0
201399505659	0	1	22.187978	4	3	7	79	10	0
201399505903	0	1	22.187978	4	3	7	79	10	0
201399505918	0	1	22.187978	4	3	7	79	10	4
201399506012	0	1	22.187978	4	3	1	79	10	0
201399506087	0	1	22.187978	4	3	1	79	10	1
201399506087	0	1	22.187978	4	3	1	79	10	2
201399506111	0	1	22.187978	4	3	7	79	10	1
201399506111	0	1	22.187978	4	3	7	79	10	2
201399506126	0	1	22.187978	4	3	7	79	10	0
201399506190	0	1	22.187978	4	3	7	79	10	9
201399506219	0	1	22.187978	4	3	7	79	10	0
