MDRMANAV	REGION	STRATUM	CASENUM	WEIGHT	PJ	PSU	VEHNO
98	3	2	201028503455	4.72	2	64	2
4	3	2	201028503457	4.72	2	64	1
4	3	2	201028503457	4.72	2	64	2
98	3	2	201028503457	4.72	2	64	3
98	3	2	201028503457	4.72	2	64	4
0	3	2	201028503458	4.72	2	64	1
4	3	2	201028503458	4.72	2	64	2
4	3	2	201028503458	4.72	2	64	3
0	3	4	201028503467	292.652	2	64	1
98	3	1	201028503475	4.72	2	64	1
4	3	1	201028503475	4.72	2	64	2
4	3	1	201028503475	4.72	2	64	3
4	3	1	201028503475	4.72	2	64	4
0	3	2	201028503502	4.72	2	64	1
4	3	2	201028503502	4.72	2	64	2
4	3	2	201028503502	4.72	2	64	3
98	3	1	201028503517	4.72	2	64	1
98	3	1	201028503517	4.72	2	64	2
98	3	6	201028503531	132.166	1	64	1
98	3	6	201028503531	132.166	1	64	2
98	3	5	201028503540	56.642	1	64	1
98	3	4	201028503557	292.652	1	64	1
98	3	4	201028503557	292.652	1	64	2
0	3	5	201028503568	56.642	1	64	1
0	3	5	201028503568	56.642	1	64	2
98	3	1	201028503569	9.44	1	64	1
98	3	1	201028503569	9.44	1	64	2
0	3	1	201028503569	9.44	1	64	3
98	3	6	201028503580	132.166	1	64	1
4	3	6	201028503580	132.166	1	64	2
98	3	3	201028503589	18.881	1	64	1
98	3	3	201028503589	18.881	1	64	2
98	3	1	201028503592	9.44	1	64	1
98	3	1	201028503592	9.44	1	64	2
98	3	5	201028503612	56.642	1	64	1
98	3	5	201028503612	56.642	1	64	2
98	3	4	201028503617	292.652	1	64	1
0	3	4	201028503617	292.652	1	64	2
0	3	1	201028503632	9.44	1	64	1
92	3	5	201028503639	56.642	1	64	1
98	3	5	201028503639	56.642	1	64	2
99	3	3	201028503649	18.881	1	64	1
0	3	3	201028503649	18.881	1	64	2
98	3	2	201028503654	9.44	1	64	1
0	3	2	201028503654	9.44	1	64	2
0	3	2	201028503654	9.44	1	64	3
98	3	6	201028503657	132.166	1	64	1
0	3	6	201028503657	132.166	1	64	2
0	3	4	201028503666	292.652	1	64	1
0	3	4	201028503666	292.652	1	64	2
98	3	1	201028503669	9.44	1	64	1
98	3	1	201028503669	9.44	1	64	2
98	3	5	201028503675	56.642	1	64	1
98	3	5	201028503675	56.642	1	64	2
92	3	3	201028503680	18.881	1	64	1
0	3	3	201028503680	18.881	1	64	2
98	3	1	201028503708	9.44	1	64	1
98	3	1	201028503708	9.44	1	64	2
0	3	2	201028503709	9.44	1	64	1
0	3	4	201028503717	292.652	1	64	1
0	3	4	201028503717	292.652	1	64	2
0	3	6	201028503725	132.166	1	64	1
0	3	6	201028503725	132.166	1	64	2
0	3	3	201028503738	18.881	1	64	1
0	3	3	201028503738	18.881	1	64	2
0	3	3	201028503744	18.881	1	64	1
99	3	5	201028503748	56.642	1	64	1
99	3	5	201028503748	56.642	1	64	2
0	3	1	201028503768	9.44	1	64	1
0	3	1	201028503768	9.44	1	64	2
99	3	6	201028503770	132.166	1	64	1
99	3	6	201028503770	132.166	1	64	2
0	3	5	201028503772	56.642	1	64	1
0	3	5	201028503772	56.642	1	64	2
3	3	4	201028503786	292.652	1	64	1
99	3	3	201028503796	18.881	1	64	1
99	3	3	201028503796	18.881	1	64	2
0	3	2	201028503797	9.44	1	64	1
0	3	2	201028503797	9.44	1	64	2
0	3	6	201028503828	132.166	1	64	1
0	3	6	201028503828	132.166	1	64	2
0	3	4	201028503836	292.652	1	64	1
0	3	4	201028503836	292.652	1	64	2
0	3	5	201028503843	56.642	1	64	1
0	3	5	201028503843	56.642	1	64	2
0	3	1	201028503847	9.44	1	64	1
0	3	1	201028503847	9.44	1	64	2
92	3	3	201028503848	18.881	1	64	1
0	3	6	201028503884	132.166	1	64	1
0	3	6	201028503884	132.166	1	64	2
0	3	4	201028503885	292.652	1	64	1
0	3	4	201028503885	292.652	1	64	2
0	3	3	201028503899	18.881	1	64	1
0	3	3	201028503899	18.881	1	64	2
0	3	1	201028503903	9.44	1	64	1
0	3	1	201028503919	9.44	1	64	1
0	3	1	201028503919	9.44	1	64	2
0	3	6	201028503923	132.166	1	64	1
0	3	6	201028503923	132.166	1	64	2
0	3	4	201028503939	292.652	1	64	1
0	3	4	201028503939	292.652	1	64	2
99	3	5	201028503957	56.642	1	64	1
0	3	5	201028503957	56.642	1	64	2
0	3	3	201028503973	18.881	2	64	1
0	3	3	201028503973	18.881	2	64	2
0	3	3	201028503973	18.881	2	64	3
0	3	3	201028503973	18.881	2	64	4
99	3	3	201028503973	18.881	2	64	5
0	3	6	201028503976	132.166	2	64	1
0	3	6	201028503976	132.166	2	64	2
0	3	5	201028503982	56.642	2	64	1
0	3	5	201028503982	56.642	2	64	2
99	3	2	201028503989	4.72	2	64	1
99	3	2	201028503989	4.72	2	64	2
99	3	2	201028503989	4.72	2	64	3
0	3	1	201028503999	4.72	2	64	1
0	3	2	201028504005	4.72	2	64	1
0	3	1	201028504018	4.72	2	64	1
4	3	1	201028504019	4.72	2	64	1
99	3	1	201028504019	4.72	2	64	2
99	3	1	201028504019	4.72	2	64	3
99	3	1	201028504019	4.72	2	64	4
99	3	1	201028504019	4.72	2	64	5
4	3	2	201028504031	4.72	2	64	1
99	3	2	201028504031	4.72	2	64	2
99	3	2	201028504031	4.72	2	64	3
99	3	2	201028504032	4.72	2	64	1
99	3	2	201028504032	4.72	2	64	2
0	3	2	201028504039	4.72	2	64	1
99	3	2	201028504039	4.72	2	64	2
99	3	2	201028504043	4.72	2	64	1
92	3	2	201028504045	4.72	2	64	1
4	3	2	201028504045	4.72	2	64	2
0	3	2	201028504047	4.72	2	64	1
4	3	2	201028504047	4.72	2	64	2
0	3	2	201028504049	4.72	2	64	1
99	3	2	201028504049	4.72	2	64	2
0	3	4	201028504051	292.652	2	64	1
4	3	4	201028504051	292.652	2	64	2
0	3	2	201028504062	4.72	2	64	1
0	3	2	201028504062	4.72	2	64	2
1	3	2	201028504064	4.72	2	64	1
92	3	2	201028504064	4.72	2	64	2
99	3	4	201028504083	292.652	1	64	1
98	3	6	201028504099	132.166	1	64	1
0	3	6	201028504099	132.166	1	64	2
98	3	1	201028504119	9.44	1	64	1
98	3	1	201028504119	9.44	1	64	2
98	3	1	201028504119	9.44	1	64	3
98	3	1	201028504119	9.44	1	64	4
98	3	3	201028504126	18.881	1	64	1
98	3	3	201028504126	18.881	1	64	2
98	3	1	201028504130	9.44	1	64	1
98	3	1	201028504130	9.44	1	64	2
0	3	4	201028504131	292.652	1	64	1
0	3	4	201028504131	292.652	1	64	2
0	3	1	201028504133	9.44	1	64	1
98	3	5	201028504137	56.642	1	64	1
4	3	5	201028504137	56.642	1	64	2
98	3	3	201028504148	18.881	1	64	1
4	3	3	201028504148	18.881	1	64	2
0	3	6	201028504163	132.166	1	64	1
0	3	6	201028504163	132.166	1	64	2
98	3	2	201028504181	9.44	1	64	1
98	3	2	201028504181	9.44	1	64	2
98	3	4	201028504190	292.652	1	64	1
99	3	4	201028504190	292.652	1	64	2
98	3	3	201028504195	18.881	2	64	1
98	3	3	201028504195	18.881	2	64	2
98	3	1	201028504196	4.72	2	64	1
0	3	1	201028504196	4.72	2	64	2
0	3	5	201028504202	56.642	2	64	1
98	3	5	201028504202	56.642	2	64	2
92	3	2	201028504207	4.72	2	64	1
4	3	2	201028504207	4.72	2	64	2
0	3	1	201028504209	4.72	2	64	1
98	3	5	201028504219	56.642	1	64	1
98	3	5	201028504219	56.642	1	64	2
98	3	6	201028504251	132.166	1	64	1
98	3	6	201028504251	132.166	1	64	2
0	3	5	201028504258	56.642	1	64	1
95	3	4	201028504260	292.652	1	64	1
98	3	4	201028504260	292.652	1	64	2
98	3	3	201028504267	18.881	1	64	1
0	3	3	201028504267	18.881	1	64	2
0	3	3	201028504274	18.881	1	64	1
0	3	3	201028504283	18.881	1	64	1
99	3	6	201028504295	132.166	1	64	1
98	3	6	201028504295	132.166	1	64	2
0	3	5	201028504319	56.642	1	64	1
98	3	6	201028504320	132.166	2	64	1
98	3	6	201028504320	132.166	2	64	2
92	3	2	201028504370	4.72	2	64	1
0	3	2	201028504373	4.72	2	64	1
98	3	2	201028504373	4.72	2	64	2
0	3	2	201028504379	4.72	2	64	1
0	3	1	201028504381	4.72	2	64	1
4	3	6	201028504394	132.166	2	64	1
98	3	6	201028504394	132.166	2	64	2
0	3	2	201028504406	4.72	2	64	1
98	3	2	201028504406	4.72	2	64	2
0	3	4	201028504415	292.652	2	64	1
98	3	4	201028504415	292.652	2	64	2
98	3	2	201028504423	4.72	2	64	1
98	3	2	201028504423	4.72	2	64	2
98	3	2	201028504431	4.72	2	64	1
99	3	2	201028504431	4.72	2	64	2
0	3	2	201028504450	4.72	2	64	1
4	3	2	201028504451	4.72	2	64	1
0	3	2	201028504451	4.72	2	64	2
92	3	3	201028504452	18.881	2	64	1
98	3	2	201028504453	4.72	2	64	1
4	3	2	201028504453	4.72	2	64	2
98	3	1	201028504457	4.72	2	64	1
0	3	1	201028504457	4.72	2	64	2
0	3	2	201028504466	4.72	2	64	1
98	3	2	201028504466	4.72	2	64	2
98	3	2	201028504466	4.72	2	64	3
4	3	2	201028504466	4.72	2	64	4
0	3	1	201028504467	4.72	2	64	1
0	3	1	201028504467	4.72	2	64	2
0	3	1	201028504467	4.72	2	64	3
0	3	1	201028504467	4.72	2	64	4
98	3	2	201028504469	4.72	2	64	1
99	3	2	201028504469	4.72	2	64	2
92	3	5	201028504474	56.642	2	64	1
98	3	5	201028504474	56.642	2	64	2
98	3	2	201028504476	4.72	2	64	1
98	3	2	201028504476	4.72	2	64	2
98	3	6	201028504486	132.166	2	64	1
98	3	6	201028504486	132.166	2	64	2
98	3	2	201028504491	4.72	2	64	1
98	3	2	201028504491	4.72	2	64	2
98	3	1	201028504494	4.72	2	64	1
99	3	2	201028504503	4.72	2	64	1
98	3	2	201028504503	4.72	2	64	2
98	3	2	201028504507	4.72	2	64	1
92	3	2	201028504509	4.72	2	64	1
98	3	1	201028504520	4.72	2	64	1
98	3	2	201028504536	4.72	2	64	1
98	3	2	201028504536	4.72	2	64	2
98	3	4	201028504566	292.652	2	64	1
98	3	4	201028504566	292.652	2	64	2
98	3	2	201028504569	4.72	2	64	1
98	3	2	201028504569	4.72	2	64	2
98	3	2	201028504572	4.72	2	64	1
98	3	2	201028504572	4.72	2	64	2
0	3	2	201028504572	4.72	2	64	3
98	3	6	201028504573	132.166	2	64	1
98	3	6	201028504573	132.166	2	64	2
95	3	2	201028504574	4.72	2	64	1
98	3	2	201028504574	4.72	2	64	2
98	3	2	201028504574	4.72	2	64	3
98	3	2	201028504576	4.72	2	64	1
98	3	2	201028504576	4.72	2	64	2
98	3	2	201028504578	4.72	2	64	1
98	3	2	201028504578	4.72	2	64	2
0	3	5	201028504586	56.642	2	64	1
0	3	5	201028504586	56.642	2	64	2
98	3	5	201028504586	56.642	2	64	3
98	3	1	201028504631	4.72	2	64	1
98	3	3	201028504634	18.881	2	64	1
98	3	3	201028504634	18.881	2	64	2
98	3	1	201028504647	4.72	2	64	1
98	3	1	201028504647	4.72	2	64	2
98	3	1	201028504647	4.72	2	64	3
98	3	1	201028504650	4.72	2	64	1
98	3	1	201028504650	4.72	2	64	2
98	3	4	201028504656	292.652	1	64	1
99	3	4	201028504656	292.652	1	64	2
98	3	1	201028504657	9.44	1	64	1
98	3	1	201028504657	9.44	1	64	2
98	3	2	201028504665	9.44	1	64	1
98	3	3	201028504670	18.881	1	64	1
0	3	3	201028504670	18.881	1	64	2
98	3	2	201028504683	9.44	1	64	1
0	3	2	201028504683	9.44	1	64	2
98	3	1	201028504694	9.44	1	64	1
98	3	1	201028504694	9.44	1	64	2
98	3	1	201028504699	9.44	1	64	1
98	3	1	201028504699	9.44	1	64	2
98	3	4	201028504702	292.652	1	64	1
98	3	4	201028504702	292.652	1	64	2
98	3	6	201028504704	132.166	1	64	1
0	3	6	201028504704	132.166	1	64	2
98	3	5	201028504708	56.642	1	64	1
98	3	5	201028504708	56.642	1	64	2
98	3	1	201028504720	9.44	1	64	1
98	3	1	201028504720	9.44	1	64	2
98	3	3	201028504723	18.881	1	64	1
99	3	3	201028504723	18.881	1	64	2
98	3	1	201028504729	9.44	1	64	1
0	3	1	201028504729	9.44	1	64	2
99	3	1	201028504738	9.44	1	64	1
98	3	1	201028504738	9.44	1	64	2
3	3	6	201028504744	132.166	1	64	1
98	3	1	201028504750	9.44	1	64	1
98	3	1	201028504750	9.44	1	64	2
5	3	5	201028504760	56.642	1	64	1
98	3	6	201028504773	132.166	1	64	1
98	3	6	201028504773	132.166	1	64	2
98	3	6	201028504773	132.166	1	64	3
4	3	4	201028504778	292.652	1	64	1
0	3	4	201028504778	292.652	1	64	2
98	3	3	201028504784	18.881	1	64	1
0	3	3	201028504784	18.881	1	64	2
98	3	1	201028504796	9.44	1	64	1
98	3	1	201028504796	9.44	1	64	2
98	3	3	201028504807	18.881	1	64	1
92	3	1	201028504814	9.44	1	64	1
98	3	4	201028504829	292.652	1	64	1
98	3	4	201028504829	292.652	1	64	2
98	3	6	201028504830	132.166	1	64	1
98	3	1	201028504838	9.44	1	64	1
0	3	1	201028504838	9.44	1	64	2
98	3	1	201028504859	9.44	1	64	1
98	3	5	201028504867	56.642	1	64	1
98	3	5	201028504867	56.642	1	64	2
98	3	1	201028504874	9.44	1	64	1
98	3	1	201028504874	9.44	1	64	2
98	3	4	201028504882	292.652	1	64	1
98	3	4	201028504882	292.652	1	64	2
99	3	6	201028504887	132.166	1	64	1
0	3	6	201028504887	132.166	1	64	2
4	3	2	201028504901	4.72	2	64	1
98	3	2	201028504901	4.72	2	64	2
98	3	2	201028504903	4.72	2	64	1
98	3	2	201028504903	4.72	2	64	2
98	3	3	201028504906	18.881	2	64	1
98	3	6	201028504913	132.166	2	64	1
98	3	6	201028504913	132.166	2	64	2
98	3	4	201028504922	292.652	2	64	1
98	3	4	201028504922	292.652	2	64	2
92	3	2	201028504930	4.72	2	64	1
98	3	1	201028504931	4.72	2	64	1
98	3	2	201028504933	4.72	2	64	1
98	3	2	201028504933	4.72	2	64	2
92	3	2	201028504956	4.72	2	64	1
0	3	2	201028504956	4.72	2	64	2
98	3	3	201028504960	18.881	1	64	1
98	3	1	201028504961	9.44	1	64	1
98	3	1	201028504962	9.44	1	64	1
98	3	1	201028504962	9.44	1	64	2
98	3	1	201028504966	9.44	1	64	1
98	3	1	201028504966	9.44	1	64	2
98	3	1	201028504968	9.44	1	64	1
98	3	1	201028504968	9.44	1	64	2
98	3	5	201028504971	56.642	2	64	1
98	3	5	201028504971	56.642	2	64	2
98	3	1	201028504986	4.72	2	64	1
98	3	2	201028504989	4.72	2	64	1
98	3	2	201028504989	4.72	2	64	2
98	3	6	201028504998	132.166	2	64	1
98	3	6	201028504998	132.166	2	64	2
0	3	1	201028505005	9.44	1	64	1
98	3	2	201028505022	4.72	2	64	1
92	3	2	201028505022	4.72	2	64	2
98	3	2	201028505041	4.72	2	64	1
98	3	2	201028505041	4.72	2	64	2
99	3	3	201028505050	18.881	1	64	1
98	3	5	201028505059	56.642	1	64	1
98	3	6	201028505080	132.166	1	64	1
98	3	6	201028505080	132.166	1	64	2
98	3	4	201028505087	292.652	1	64	1
98	3	4	201028505087	292.652	1	64	2
98	3	6	201028505118	132.166	1	64	1
98	3	6	201028505118	132.166	1	64	2
98	3	5	201028505134	56.642	1	64	1
98	3	5	201028505134	56.642	1	64	2
98	3	3	201028505140	18.881	1	64	1
98	3	3	201028505140	18.881	1	64	2
98	3	4	201028505150	292.652	1	64	1
98	3	4	201028505150	292.652	1	64	2
98	3	6	201028505153	132.166	1	64	1
98	3	6	201028505153	132.166	1	64	2
98	3	5	201028505193	56.642	1	64	1
98	3	5	201028505193	56.642	1	64	2
98	3	4	201028505201	292.652	1	64	1
5	3	3	201028505204	18.881	1	64	1
0	3	6	201028505207	132.166	1	64	1
98	3	6	201028505207	132.166	1	64	2
0	3	5	201028505245	56.642	1	64	1
99	3	5	201028505245	56.642	1	64	2
99	3	6	201028505255	132.166	1	64	1
99	3	4	201028505256	292.652	1	64	1
0	3	4	201028505256	292.652	1	64	2
98	3	2	201028505261	9.44	1	64	1
98	3	2	201028505261	9.44	1	64	2
92	3	2	201028505266	9.44	1	64	1
98	3	6	201028505293	132.166	1	64	1
99	3	3	201028505301	18.881	1	64	1
99	3	4	201028505316	292.652	1	64	1
98	3	4	201028505316	292.652	1	64	2
98	3	5	201028505319	56.642	1	64	1
4	3	5	201028505319	56.642	1	64	2
99	3	3	201028505327	18.881	1	64	1
98	3	3	201028505327	18.881	1	64	2
98	3	1	201028505333	9.44	1	64	1
98	3	1	201028505333	9.44	1	64	2
98	3	3	201028505346	18.881	1	64	1
98	3	3	201028505346	18.881	1	64	2
98	3	6	201028505352	132.166	1	64	1
98	3	6	201028505352	132.166	1	64	2
98	3	1	201028505358	9.44	1	64	1
98	3	5	201028505360	56.642	1	64	1
98	3	5	201028505360	56.642	1	64	2
98	3	4	201028505380	292.652	1	64	1
98	3	4	201028505380	292.652	1	64	2
98	3	2	201028505403	4.72	2	64	1
98	3	2	201028505403	4.72	2	64	2
0	3	2	201028505404	4.72	2	64	1
98	3	6	201028505410	132.166	2	64	1
4	3	6	201028505410	132.166	2	64	2
92	3	4	201028505437	292.652	2	64	1
99	3	2	201028505439	4.72	2	64	1
98	3	2	201028505439	4.72	2	64	2
98	3	2	201028505439	4.72	2	64	3
0	3	2	201028505441	4.72	2	64	1
98	3	2	201028505441	4.72	2	64	2
98	3	3	201028505449	18.881	2	64	1
98	3	5	201028505457	56.642	2	64	1
0	3	5	201028505457	56.642	2	64	2
98	3	5	201028505457	56.642	2	64	3
92	3	2	201028505460	4.72	2	64	1
98	3	2	201028505460	4.72	2	64	2
4	3	2	201028505460	4.72	2	64	3
98	3	2	201028505470	4.72	2	64	1
98	3	2	201028505470	4.72	2	64	2
98	3	3	201028505473	18.881	2	64	1
98	3	3	201028505473	18.881	2	64	2
92	3	6	201028505502	132.166	2	64	1
98	3	3	201028505509	18.881	1	64	1
98	3	1	201028505510	9.44	1	64	1
98	3	1	201028505512	9.44	1	64	1
98	3	3	201028505513	18.881	1	64	1
98	3	3	201028505513	18.881	1	64	2
98	3	3	201028505513	18.881	1	64	3
98	3	1	201028505540	4.72	2	64	1
98	3	1	201028505540	4.72	2	64	2
0	3	1	201028505545	4.72	2	64	1
0	3	2	201028505551	4.72	2	64	1
0	3	1	201028505552	4.72	2	64	1
1	3	4	201028505555	292.652	2	64	1
98	3	2	201028505602	4.72	2	64	1
98	3	2	201028505602	4.72	2	64	2
92	3	6	201028505606	132.166	2	64	1
0	3	2	201028505608	4.72	2	64	1
98	3	2	201028505616	4.72	2	64	1
98	3	2	201028505616	4.72	2	64	2
98	3	2	201028505622	4.72	2	64	1
98	3	2	201028505622	4.72	2	64	2
98	3	3	201028505628	18.881	2	64	1
98	3	3	201028505628	18.881	2	64	2
98	3	5	201028505629	56.642	2	64	1
98	3	5	201028505629	56.642	2	64	2
98	3	2	201028505646	4.72	2	64	1
98	3	2	201028505646	4.72	2	64	2
98	3	2	201028505654	4.72	2	64	1
98	3	2	201028505654	4.72	2	64	2
98	3	2	201028505654	4.72	2	64	3
98	3	2	201028505654	4.72	2	64	4
98	3	2	201028505658	4.72	2	64	1
98	3	2	201028505658	4.72	2	64	2
98	3	2	201028505681	4.72	2	64	1
98	3	2	201028505681	4.72	2	64	2
98	3	6	201028505699	132.166	1	64	1
98	3	6	201028505699	132.166	1	64	2
98	3	5	201028505722	56.642	1	64	1
98	3	5	201028505722	56.642	1	64	2
98	3	3	201028505726	18.881	1	64	1
4	3	3	201028505726	18.881	1	64	2
99	3	4	201028505733	292.652	1	64	1
0	3	3	201028505744	18.881	1	64	1
0	3	6	201028505754	132.166	1	64	1
98	3	6	201028505754	132.166	1	64	2
4	3	5	201028505771	56.642	1	64	1
4	3	5	201028505771	56.642	1	64	2
98	3	2	201028505780	9.44	1	64	1
0	3	2	201028505780	9.44	1	64	2
98	3	4	201028505783	292.652	1	64	1
98	3	6	201028505799	132.166	1	64	1
98	3	6	201028505799	132.166	1	64	2
98	3	3	201028505826	18.881	1	64	1
0	3	3	201028505826	18.881	1	64	2
0	3	6	201028505832	132.166	1	64	1
98	3	6	201028505832	132.166	1	64	2
0	3	4	201028505839	292.652	1	64	1
0	3	4	201028505839	292.652	1	64	2
0	3	5	201028505857	56.642	1	64	1
98	3	5	201028505857	56.642	1	64	2
98	3	1	201028505882	9.44	1	64	1
0	3	6	201028505885	132.166	1	64	1
0	3	6	201028505885	132.166	1	64	2
98	3	4	201028505888	292.652	1	64	1
98	3	4	201028505888	292.652	1	64	2
98	3	2	201028505902	9.44	1	64	1
0	3	2	201028505902	9.44	1	64	2
5	3	3	201028505905	18.881	1	64	1
99	3	4	201028505934	292.652	1	64	1
98	3	1	201028505939	9.44	1	64	1
98	3	1	201028505939	9.44	1	64	2
98	3	6	201028505942	132.166	1	64	1
98	3	6	201028505942	132.166	1	64	2
0	3	5	201028505957	56.642	1	64	1
99	3	3	201028505968	18.881	1	64	1
4	3	3	201028505968	18.881	1	64	2
5	3	3	201028505976	18.881	1	64	1
98	3	2	201028505981	9.44	1	64	1
99	3	2	201028505981	9.44	1	64	2
0	3	4	201028505989	292.652	1	64	1
98	3	4	201028505989	292.652	1	64	2
0	3	3	201028505990	18.881	1	64	1
98	3	6	201028506028	132.166	1	64	1
98	3	6	201028506028	132.166	1	64	2
98	3	5	201028506063	56.642	1	64	1
98	3	5	201028506063	56.642	1	64	2
98	3	4	201028506065	292.652	1	64	1
0	3	4	201028506065	292.652	1	64	2
98	3	6	201028506074	132.166	1	64	1
0	3	2	201028506092	9.44	1	64	1
0	3	2	201028506092	9.44	1	64	2
98	3	4	201028506114	292.652	1	64	1
98	3	4	201028506114	292.652	1	64	2
0	3	1	201028506137	9.44	1	64	1
0	3	6	201028506141	132.166	1	64	1
0	3	6	201028506141	132.166	1	64	2
0	3	5	201028506142	56.642	1	64	1
0	3	5	201028506142	56.642	1	64	2
0	3	5	201028506142	56.642	1	64	3
0	3	3	201028506144	18.881	1	64	1
0	3	3	201028506144	18.881	1	64	2
0	3	6	201028506181	132.166	1	64	1
0	3	6	201028506181	132.166	1	64	2
0	3	3	201028506184	18.881	1	64	1
0	3	4	201028506185	292.652	1	64	1
0	3	4	201028506185	292.652	1	64	2
0	3	1	201028506208	9.44	1	64	1
0	3	1	201028506208	9.44	1	64	2
0	3	3	201028506218	18.881	1	64	1
0	3	3	201028506218	18.881	1	64	2
0	3	1	201028506226	9.44	1	64	1
0	3	4	201028506234	292.652	1	64	1
4	3	4	201028506234	292.652	1	64	2
0	3	3	201028506240	18.881	1	64	1
0	3	3	201028506240	18.881	1	64	2
0	3	6	201028506245	132.166	1	64	1
0	3	1	201028506258	9.44	1	64	1
0	3	1	201028506258	9.44	1	64	2
0	3	5	201028506261	56.642	1	64	1
0	3	5	201028506261	56.642	1	64	2
0	3	3	201028506283	18.881	1	64	1
0	3	4	201028506290	292.652	1	64	1
0	3	6	201028506299	132.166	1	64	1
0	3	6	201028506299	132.166	1	64	2
92	3	5	201028506318	56.642	1	64	1
0	3	3	201028506328	18.881	1	64	1
0	3	3	201028506328	18.881	1	64	2
3	3	6	201028506338	132.166	1	64	1
0	3	4	201028506345	292.652	1	64	1
0	3	4	201028506345	292.652	1	64	2
0	3	5	201028506381	56.642	1	64	1
0	3	5	201028506381	56.642	1	64	2
0	3	1	201028506386	4.72	2	64	1
0	3	1	201028506388	4.72	2	64	1
95	3	1	201028506388	4.72	2	64	2
0	3	1	201028506388	4.72	2	64	3
0	3	1	201028506392	4.72	2	64	1
0	3	6	201028506396	132.166	2	64	1
0	3	4	201028506397	292.652	2	64	1
0	3	2	201028506401	4.72	2	64	1
0	3	2	201028506410	4.72	2	64	1
0	3	2	201028506410	4.72	2	64	2
0	3	2	201028506410	4.72	2	64	3
0	3	2	201028506415	4.72	2	64	1
0	3	2	201028506415	4.72	2	64	2
0	3	2	201028506417	4.72	2	64	1
0	3	2	201028506417	4.72	2	64	2
92	3	5	201028506438	56.642	2	64	1
4	3	2	201028506465	4.72	2	64	1
0	3	2	201028506465	4.72	2	64	2
0	3	1	201028506478	4.72	2	64	1
0	3	1	201028506478	4.72	2	64	2
0	3	2	201028506483	4.72	2	64	1
0	3	2	201028506483	4.72	2	64	2
0	3	2	201028506487	4.72	2	64	1
0	3	6	201028506488	132.166	2	64	1
0	3	3	201028506494	18.881	2	64	1
0	3	3	201028506494	18.881	2	64	2
0	3	2	201028506497	4.72	2	64	1
0	3	2	201028506497	4.72	2	64	2
0	3	2	201028506497	4.72	2	64	3
92	3	2	201028506506	4.72	2	64	1
0	3	2	201028506506	4.72	2	64	2
98	3	3	201028506510	18.881	1	64	1
98	3	3	201028506510	18.881	1	64	2
98	3	3	201028506510	18.881	1	64	3
0	3	4	201028506514	292.652	1	64	1
98	3	4	201028506514	292.652	1	64	2
98	3	6	201028506524	132.166	1	64	1
98	3	6	201028506524	132.166	1	64	2
98	3	5	201028506540	56.642	1	64	1
98	3	5	201028506540	56.642	1	64	2
98	3	1	201028506547	9.44	1	64	1
98	3	1	201028506547	9.44	1	64	2
98	3	2	201028506554	4.72	2	64	1
98	3	2	201028506554	4.72	2	64	2
98	3	2	201028506554	4.72	2	64	3
98	3	2	201028506559	4.72	2	64	1
98	3	2	201028506559	4.72	2	64	2
98	3	2	201028506561	4.72	2	64	1
98	3	2	201028506561	4.72	2	64	2
0	3	4	201028506568	292.652	2	64	1
0	3	4	201028506568	292.652	2	64	2
98	3	4	201028506568	292.652	2	64	3
98	3	2	201028506576	4.72	2	64	1
98	3	2	201028506576	4.72	2	64	2
0	3	2	201028506577	4.72	2	64	1
98	3	2	201028506577	4.72	2	64	2
98	3	1	201028506589	4.72	2	64	1
98	3	1	201028506592	4.72	2	64	1
98	3	1	201028506597	4.72	2	64	1
98	3	2	201028506606	4.72	2	64	1
98	3	2	201028506606	4.72	2	64	2
98	3	6	201028506616	132.166	2	64	1
0	3	2	201028506624	4.72	2	64	1
4	3	2	201028506624	4.72	2	64	2
98	3	1	201028506626	4.72	2	64	1
98	3	1	201028506626	4.72	2	64	2
98	3	1	201028506626	4.72	2	64	3
92	3	3	201028506652	18.881	2	64	1
0	3	1	201028506653	4.72	2	64	1
92	3	2	201028506661	4.72	2	64	1
98	3	5	201028506665	56.642	2	64	1
98	3	5	201028506665	56.642	2	64	2
98	3	5	201028506665	56.642	2	64	3
92	3	1	201028506669	4.72	2	64	1
0	3	2	201028506679	4.72	2	64	1
98	3	6	201028506689	132.166	2	64	1
98	3	6	201028506689	132.166	2	64	2
92	3	2	201028506696	4.72	2	64	1
4	3	2	201028506696	4.72	2	64	2
92	3	3	201028506702	18.881	2	64	1
98	3	3	201028506702	18.881	2	64	2
98	3	2	201028506705	4.72	2	64	1
98	3	2	201028506705	4.72	2	64	2
98	3	2	201028506705	4.72	2	64	3
98	3	2	201028506705	4.72	2	64	4
98	3	2	201028506705	4.72	2	64	5
98	3	2	201028506705	4.72	2	64	6
0	3	2	201028506710	4.72	2	64	1
98	3	2	201028506710	4.72	2	64	2
0	3	2	201028506713	4.72	2	64	1
98	3	2	201028506715	4.72	2	64	1
98	3	2	201028506715	4.72	2	64	2
0	3	4	201028506718	292.652	2	64	1
98	3	1	201028506719	4.72	2	64	1
0	3	1	201028506719	4.72	2	64	2
0	3	1	201028506719	4.72	2	64	3
1	3	2	201028506747	4.72	2	64	1
4	3	2	201028506747	4.72	2	64	2
98	3	2	201028506747	4.72	2	64	3
98	3	2	201028506748	4.72	2	64	1
98	3	2	201028506748	4.72	2	64	2
98	3	1	201028506751	9.44	1	64	1
